"SELECT","NAME","FULL_NAME","ST","ST_CLADE","period"
"AmsMSM","AmsMSM-SPLIT311","B_000_AmsMSM_AmsMSM-SPLIT311","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT47","B_000_AmsMSM_AmsMSM-SPLIT47","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT173","B_000_AmsMSM_AmsMSM-SPLIT173","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT163","B_000_AmsMSM_AmsMSM-SPLIT163","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT347","B_000_AmsMSM_AmsMSM-SPLIT347","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT107","B_000_AmsMSM_AmsMSM-SPLIT107","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT238","B_000_AmsMSM_AmsMSM-SPLIT238","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT222","B_000_AmsMSM_AmsMSM-SPLIT222","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT27","B_000_AmsMSM_AmsMSM-SPLIT27","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT114","B_000_AmsMSM_AmsMSM-SPLIT114","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT330","B_000_AmsMSM_AmsMSM-SPLIT330","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT13","C_000_AmsMSM_AmsMSM-SPLIT13","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT43","B_000_AmsMSM_AmsMSM-SPLIT43","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT204","B_000_AmsMSM_AmsMSM-SPLIT204","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT128","B_000_AmsMSM_AmsMSM-SPLIT128","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT423","B_000_AmsMSM_AmsMSM-SPLIT423","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT77","B_000_AmsMSM_AmsMSM-SPLIT77","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT46","B_000_AmsMSM_AmsMSM-SPLIT46","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT80","B_000_AmsMSM_AmsMSM-SPLIT80","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT404","B_000_AmsMSM_AmsMSM-SPLIT404","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT22","B_000_AmsMSM_AmsMSM-SPLIT22","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT279","B_000_AmsMSM_AmsMSM-SPLIT279","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT267","B_000_AmsMSM_AmsMSM-SPLIT267","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT185","B_000_AmsMSM_AmsMSM-SPLIT185","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT415","B_000_AmsMSM_AmsMSM-SPLIT415","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT363","B_000_AmsMSM_AmsMSM-SPLIT363","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT32","B_000_AmsMSM_AmsMSM-SPLIT32","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT131","B_000_AmsMSM_AmsMSM-SPLIT131","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT52","B_000_AmsMSM_AmsMSM-SPLIT52","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT3","B_000_AmsMSM_AmsMSM-SPLIT3","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT375","B_000_AmsMSM_AmsMSM-SPLIT375","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT3","B_000_AmsMSM_AmsMSM-SPLIT3","B",4,"pre-startd"
"AmsMSM","AmsMSM-SPLIT76","B_000_AmsMSM_AmsMSM-SPLIT76","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT19","02AG_000_AmsMSM_AmsMSM-SPLIT19","02AG",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT128","B_000_AmsMSM_AmsMSM-SPLIT128","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT240","B_000_AmsMSM_AmsMSM-SPLIT240","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT294","B_000_AmsMSM_AmsMSM-SPLIT294","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT4","C_000_AmsMSM_AmsMSM-SPLIT4","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT126","B_000_AmsMSM_AmsMSM-SPLIT126","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT68","B_000_AmsMSM_AmsMSM-SPLIT68","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT349","B_000_AmsMSM_AmsMSM-SPLIT349","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT311","B_000_AmsMSM_AmsMSM-SPLIT311","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT298","B_000_AmsMSM_AmsMSM-SPLIT298","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT253","B_000_AmsMSM_AmsMSM-SPLIT253","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT161","B_000_AmsMSM_AmsMSM-SPLIT161","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT6","D_000_AmsMSM_AmsMSM-SPLIT6","D",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT19","C_000_AmsMSM_AmsMSM-SPLIT19","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT316","B_000_AmsMSM_AmsMSM-SPLIT316","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT287","B_000_AmsMSM_AmsMSM-SPLIT287","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT199","B_000_AmsMSM_AmsMSM-SPLIT199","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT79","B_000_AmsMSM_AmsMSM-SPLIT79","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT278","B_000_AmsMSM_AmsMSM-SPLIT278","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT23","B_000_AmsMSM_AmsMSM-SPLIT23","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT134","B_000_AmsMSM_AmsMSM-SPLIT134","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT1","A1_000_AmsMSM_AmsMSM-SPLIT1","A1",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT360","B_000_AmsMSM_AmsMSM-SPLIT360","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT338","B_000_AmsMSM_AmsMSM-SPLIT338","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT267","B_000_AmsMSM_AmsMSM-SPLIT267","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT131","B_000_AmsMSM_AmsMSM-SPLIT131","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT378","B_000_AmsMSM_AmsMSM-SPLIT378","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT235","B_000_AmsMSM_AmsMSM-SPLIT235","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT31","B_000_AmsMSM_AmsMSM-SPLIT31","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT329","B_000_AmsMSM_AmsMSM-SPLIT329","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT27","01AE_000_AmsMSM_AmsMSM-SPLIT27","01AE",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT155","B_000_AmsMSM_AmsMSM-SPLIT155","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT222","B_000_AmsMSM_AmsMSM-SPLIT222","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT86","B_000_AmsMSM_AmsMSM-SPLIT86","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT262","B_000_AmsMSM_AmsMSM-SPLIT262","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT172","B_000_AmsMSM_AmsMSM-SPLIT172","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT220","B_000_AmsMSM_AmsMSM-SPLIT220","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT416","B_000_AmsMSM_AmsMSM-SPLIT416","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT106","B_000_AmsMSM_AmsMSM-SPLIT106","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT241","B_000_AmsMSM_AmsMSM-SPLIT241","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT348","B_000_AmsMSM_AmsMSM-SPLIT348","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT322","B_000_AmsMSM_AmsMSM-SPLIT322","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT33","B_000_AmsMSM_AmsMSM-SPLIT33","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT14","01AE_000_AmsMSM_AmsMSM-SPLIT14","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT53","B_000_AmsMSM_AmsMSM-SPLIT53","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT76","B_000_AmsMSM_AmsMSM-SPLIT76","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT374","B_000_AmsMSM_AmsMSM-SPLIT374","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT256","B_000_AmsMSM_AmsMSM-SPLIT256","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT11","B_000_AmsMSM_AmsMSM-SPLIT11","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT101","B_000_AmsMSM_AmsMSM-SPLIT101","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT388","B_000_AmsMSM_AmsMSM-SPLIT388","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT16","C_000_AmsMSM_AmsMSM-SPLIT16","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT134","B_000_AmsMSM_AmsMSM-SPLIT134","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT17","B_000_AmsMSM_AmsMSM-SPLIT17","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT95","B_000_AmsMSM_AmsMSM-SPLIT95","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT237","B_000_AmsMSM_AmsMSM-SPLIT237","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT451","B_000_AmsMSM_AmsMSM-SPLIT451","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT113","B_000_AmsMSM_AmsMSM-SPLIT113","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT49","B_000_AmsMSM_AmsMSM-SPLIT49","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT160","B_000_AmsMSM_AmsMSM-SPLIT160","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT266","B_000_AmsMSM_AmsMSM-SPLIT266","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT14","C_000_AmsMSM_AmsMSM-SPLIT14","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT262","B_000_AmsMSM_AmsMSM-SPLIT262","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT225","B_000_AmsMSM_AmsMSM-SPLIT225","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT19","01AE_000_AmsMSM_AmsMSM-SPLIT19","01AE",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT90","B_000_AmsMSM_AmsMSM-SPLIT90","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT96","B_000_AmsMSM_AmsMSM-SPLIT96","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT45","B_000_AmsMSM_AmsMSM-SPLIT45","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT3","D_000_AmsMSM_AmsMSM-SPLIT3","D",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT211","B_000_AmsMSM_AmsMSM-SPLIT211","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT339","B_000_AmsMSM_AmsMSM-SPLIT339","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT26","B_000_AmsMSM_AmsMSM-SPLIT26","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT49","B_000_AmsMSM_AmsMSM-SPLIT49","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT7","A1_000_AmsMSM_AmsMSM-SPLIT7","A1",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT176","B_000_AmsMSM_AmsMSM-SPLIT176","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT449","B_000_AmsMSM_AmsMSM-SPLIT449","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT48","B_000_AmsMSM_AmsMSM-SPLIT48","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT127","B_000_AmsMSM_AmsMSM-SPLIT127","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT297","B_000_AmsMSM_AmsMSM-SPLIT297","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT235","B_000_AmsMSM_AmsMSM-SPLIT235","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT309","B_000_AmsMSM_AmsMSM-SPLIT309","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT200","B_000_AmsMSM_AmsMSM-SPLIT200","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT315","B_000_AmsMSM_AmsMSM-SPLIT315","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT20","01AE_000_AmsMSM_AmsMSM-SPLIT20","01AE",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT8","B_000_AmsMSM_AmsMSM-SPLIT8","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT299","B_000_AmsMSM_AmsMSM-SPLIT299","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT422","B_000_AmsMSM_AmsMSM-SPLIT422","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT229","B_000_AmsMSM_AmsMSM-SPLIT229","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT150","B_000_AmsMSM_AmsMSM-SPLIT150","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT129","B_000_AmsMSM_AmsMSM-SPLIT129","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT21","B_000_AmsMSM_AmsMSM-SPLIT21","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT145","B_000_AmsMSM_AmsMSM-SPLIT145","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT175","B_000_AmsMSM_AmsMSM-SPLIT175","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT127","B_000_AmsMSM_AmsMSM-SPLIT127","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT184","B_000_AmsMSM_AmsMSM-SPLIT184","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT283","B_000_AmsMSM_AmsMSM-SPLIT283","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT119","B_000_AmsMSM_AmsMSM-SPLIT119","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT223","B_000_AmsMSM_AmsMSM-SPLIT223","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT248","B_000_AmsMSM_AmsMSM-SPLIT248","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT275","B_000_AmsMSM_AmsMSM-SPLIT275","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT226","B_000_AmsMSM_AmsMSM-SPLIT226","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT79","B_000_AmsMSM_AmsMSM-SPLIT79","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT270","B_000_AmsMSM_AmsMSM-SPLIT270","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT80","B_000_AmsMSM_AmsMSM-SPLIT80","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT389","B_000_AmsMSM_AmsMSM-SPLIT389","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT157","B_000_AmsMSM_AmsMSM-SPLIT157","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT244","B_000_AmsMSM_AmsMSM-SPLIT244","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT165","B_000_AmsMSM_AmsMSM-SPLIT165","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT301","B_000_AmsMSM_AmsMSM-SPLIT301","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT190","B_000_AmsMSM_AmsMSM-SPLIT190","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT213","B_000_AmsMSM_AmsMSM-SPLIT213","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT388","B_000_AmsMSM_AmsMSM-SPLIT388","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT260","B_000_AmsMSM_AmsMSM-SPLIT260","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT34","B_000_AmsMSM_AmsMSM-SPLIT34","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT5","B_000_AmsMSM_AmsMSM-SPLIT5","B",4,"pre-startd"
"AmsMSM","AmsMSM-SPLIT418","B_000_AmsMSM_AmsMSM-SPLIT418","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT180","B_000_AmsMSM_AmsMSM-SPLIT180","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT218","B_000_AmsMSM_AmsMSM-SPLIT218","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT54","B_000_AmsMSM_AmsMSM-SPLIT54","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT298","B_000_AmsMSM_AmsMSM-SPLIT298","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT193","B_000_AmsMSM_AmsMSM-SPLIT193","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT124","B_000_AmsMSM_AmsMSM-SPLIT124","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT150","B_000_AmsMSM_AmsMSM-SPLIT150","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT249","B_000_AmsMSM_AmsMSM-SPLIT249","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT157","B_000_AmsMSM_AmsMSM-SPLIT157","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT26","01AE_000_AmsMSM_AmsMSM-SPLIT26","01AE",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT67","B_000_AmsMSM_AmsMSM-SPLIT67","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT337","B_000_AmsMSM_AmsMSM-SPLIT337","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT300","B_000_AmsMSM_AmsMSM-SPLIT300","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT274","B_000_AmsMSM_AmsMSM-SPLIT274","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT31","B_000_AmsMSM_AmsMSM-SPLIT31","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT105","B_000_AmsMSM_AmsMSM-SPLIT105","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT380","B_000_AmsMSM_AmsMSM-SPLIT380","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT58","B_000_AmsMSM_AmsMSM-SPLIT58","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT387","B_000_AmsMSM_AmsMSM-SPLIT387","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT228","B_000_AmsMSM_AmsMSM-SPLIT228","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT432","B_000_AmsMSM_AmsMSM-SPLIT432","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT174","B_000_AmsMSM_AmsMSM-SPLIT174","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT121","B_000_AmsMSM_AmsMSM-SPLIT121","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT219","B_000_AmsMSM_AmsMSM-SPLIT219","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT162","B_000_AmsMSM_AmsMSM-SPLIT162","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT74","B_000_AmsMSM_AmsMSM-SPLIT74","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT45","B_000_AmsMSM_AmsMSM-SPLIT45","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT454","B_000_AmsMSM_AmsMSM-SPLIT454","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT33","B_000_AmsMSM_AmsMSM-SPLIT33","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT317","B_000_AmsMSM_AmsMSM-SPLIT317","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT326","B_000_AmsMSM_AmsMSM-SPLIT326","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT340","B_000_AmsMSM_AmsMSM-SPLIT340","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT12","C_000_AmsMSM_AmsMSM-SPLIT12","C",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT21","B_000_AmsMSM_AmsMSM-SPLIT21","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT140","B_000_AmsMSM_AmsMSM-SPLIT140","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT184","B_000_AmsMSM_AmsMSM-SPLIT184","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT122","B_000_AmsMSM_AmsMSM-SPLIT122","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT142","B_000_AmsMSM_AmsMSM-SPLIT142","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT268","B_000_AmsMSM_AmsMSM-SPLIT268","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT293","B_000_AmsMSM_AmsMSM-SPLIT293","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT291","B_000_AmsMSM_AmsMSM-SPLIT291","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT293","B_000_AmsMSM_AmsMSM-SPLIT293","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT43","B_000_AmsMSM_AmsMSM-SPLIT43","B",1,"post-startd"
"AmsMSM","AmsMSM-SPLIT38","B_000_AmsMSM_AmsMSM-SPLIT38","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT81","B_000_AmsMSM_AmsMSM-SPLIT81","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT4","B_000_AmsMSM_AmsMSM-SPLIT4","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT207","B_000_AmsMSM_AmsMSM-SPLIT207","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT116","B_000_AmsMSM_AmsMSM-SPLIT116","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT182","B_000_AmsMSM_AmsMSM-SPLIT182","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT62","B_000_AmsMSM_AmsMSM-SPLIT62","B",3,"post-startd"
"AmsMSM","AmsMSM-SPLIT338","B_000_AmsMSM_AmsMSM-SPLIT338","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT382","B_000_AmsMSM_AmsMSM-SPLIT382","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT2","B_000_AmsMSM_AmsMSM-SPLIT2","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT175","B_000_AmsMSM_AmsMSM-SPLIT175","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT153","B_000_AmsMSM_AmsMSM-SPLIT153","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT354","B_000_AmsMSM_AmsMSM-SPLIT354","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT70","B_000_AmsMSM_AmsMSM-SPLIT70","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT96","B_000_AmsMSM_AmsMSM-SPLIT96","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT312","B_000_AmsMSM_AmsMSM-SPLIT312","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT126","B_000_AmsMSM_AmsMSM-SPLIT126","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT304","B_000_AmsMSM_AmsMSM-SPLIT304","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT342","B_000_AmsMSM_AmsMSM-SPLIT342","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT403","B_000_AmsMSM_AmsMSM-SPLIT403","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT79","B_000_AmsMSM_AmsMSM-SPLIT79","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT232","B_000_AmsMSM_AmsMSM-SPLIT232","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT139","B_000_AmsMSM_AmsMSM-SPLIT139","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT151","B_000_AmsMSM_AmsMSM-SPLIT151","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT438","B_000_AmsMSM_AmsMSM-SPLIT438","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT64","B_000_AmsMSM_AmsMSM-SPLIT64","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT350","B_000_AmsMSM_AmsMSM-SPLIT350","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT446","B_000_AmsMSM_AmsMSM-SPLIT446","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT289","B_000_AmsMSM_AmsMSM-SPLIT289","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT21","A1_000_AmsMSM_AmsMSM-SPLIT21","A1",NA,"post-startd"
"AmsMSM","AmsMSM-SPLIT169","B_000_AmsMSM_AmsMSM-SPLIT169","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT288","B_000_AmsMSM_AmsMSM-SPLIT288","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT319","B_000_AmsMSM_AmsMSM-SPLIT319","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT269","B_000_AmsMSM_AmsMSM-SPLIT269","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT193","B_000_AmsMSM_AmsMSM-SPLIT193","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT159","B_000_AmsMSM_AmsMSM-SPLIT159","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT89","B_000_AmsMSM_AmsMSM-SPLIT89","B",1,"pre-startd"
"AmsMSM","AmsMSM-SPLIT216","B_000_AmsMSM_AmsMSM-SPLIT216","B",2,"pre-startd"
"AmsMSM","AmsMSM-SPLIT345","B_000_AmsMSM_AmsMSM-SPLIT345","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT181","B_000_AmsMSM_AmsMSM-SPLIT181","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT39","B_000_AmsMSM_AmsMSM-SPLIT39","B",2,"post-startd"
"AmsMSM","AmsMSM-SPLIT1","06cpx_000_AmsMSM_AmsMSM-SPLIT1","06cpx",NA,"pre-startd"
"AmsMSM","AmsMSM-SPLIT28","B_000_AmsMSM_AmsMSM-SPLIT28","B",3,"pre-startd"
"AmsMSM","AmsMSM-SPLIT376","B_000_AmsMSM_AmsMSM-SPLIT376","B",3,"post-startd"
